{'loss': 1.2109, 'grad_norm': 0.5413994789123535, 'learning_rate': 0.00016756564939673528, 'epoch': 0.65}
{'loss': 1.2236, 'grad_norm': 0.5343271493911743, 'learning_rate': 0.0001674946770759404, 'epoch': 0.65}
{'loss': 1.1744, 'grad_norm': 0.5626118183135986, 'learning_rate': 0.0001674237047551455, 'epoch': 0.65}
{'loss': 1.2039, 'grad_norm': 0.5811516642570496, 'learning_rate': 0.00016735273243435062, 'epoch': 0.65}
{'loss': 1.2103, 'grad_norm': 0.5644727945327759, 'learning_rate': 0.00016728176011355573, 'epoch': 0.66}
{'loss': 1.1694, 'grad_norm': 0.560869574546814, 'learning_rate': 0.00016721078779276081, 'epoch': 0.66}
{'loss': 1.1809, 'grad_norm': 0.5319089293479919, 'learning_rate': 0.00016713981547196593, 'epoch': 0.66}
{'loss': 1.1381, 'grad_norm': 0.5337138175964355, 'learning_rate': 0.00016706884315117107, 'epoch': 0.66}
{'loss': 1.2766, 'grad_norm': 0.565428614616394, 'learning_rate': 0.00016699787083037618, 'epoch': 0.66}
{'loss': 1.2236, 'grad_norm': 0.5666337013244629, 'learning_rate': 0.00016692689850958127, 'epoch': 0.66}
{'loss': 1.1651, 'grad_norm': 0.5685385465621948, 'learning_rate': 0.00016685592618878638, 'epoch': 0.66}
{'loss': 1.2433, 'grad_norm': 0.5501173734664917, 'learning_rate': 0.0001667849538679915, 'epoch': 0.67}
{'loss': 1.1912, 'grad_norm': 0.5514901280403137, 'learning_rate': 0.0001667139815471966, 'epoch': 0.67}
{'loss': 1.2777, 'grad_norm': 0.5558573603630066, 'learning_rate': 0.0001666430092264017, 'epoch': 0.67}
{'loss': 1.2223, 'grad_norm': 0.5633502006530762, 'learning_rate': 0.00016657203690560683, 'epoch': 0.67}
{'loss': 1.156, 'grad_norm': 0.5611795783042908, 'learning_rate': 0.00016650106458481194, 'epoch': 0.67}
{'loss': 1.2571, 'grad_norm': 0.5518985986709595, 'learning_rate': 0.00016643009226401705, 'epoch': 0.67}
{'loss': 1.2574, 'grad_norm': 0.5667358040809631, 'learning_rate': 0.00016635911994322214, 'epoch': 0.67}
{'loss': 1.2252, 'grad_norm': 0.5549746751785278, 'learning_rate': 0.00016628814762242725, 'epoch': 0.68}
{'loss': 1.2288, 'grad_norm': 0.5677898526191711, 'learning_rate': 0.00016621717530163237, 'epoch': 0.68}
{'loss': 1.2153, 'grad_norm': 0.5517006516456604, 'learning_rate': 0.00016614620298083748, 'epoch': 0.68}
{'loss': 1.2308, 'grad_norm': 0.5561969876289368, 'learning_rate': 0.0001660752306600426, 'epoch': 0.68}
{'loss': 1.2362, 'grad_norm': 0.5672180652618408, 'learning_rate': 0.0001660042583392477, 'epoch': 0.68}
{'loss': 1.2541, 'grad_norm': 0.5887801647186279, 'learning_rate': 0.00016593328601845282, 'epoch': 0.68}
{'loss': 1.198, 'grad_norm': 0.5410957336425781, 'learning_rate': 0.00016586231369765793, 'epoch': 0.68}
{'loss': 1.2226, 'grad_norm': 0.5757806897163391, 'learning_rate': 0.00016579134137686304, 'epoch': 0.69}
{'loss': 1.1952, 'grad_norm': 0.5371631979942322, 'learning_rate': 0.00016572036905606813, 'epoch': 0.69}
{'loss': 1.2062, 'grad_norm': 0.528356671333313, 'learning_rate': 0.00016564939673527324, 'epoch': 0.69}
{'loss': 1.283, 'grad_norm': 0.5555338859558105, 'learning_rate': 0.00016557842441447835, 'epoch': 0.69}
{'loss': 1.1803, 'grad_norm': 0.5706049799919128, 'learning_rate': 0.00016550745209368347, 'epoch': 0.69}
{'loss': 1.2062, 'grad_norm': 0.5852779150009155, 'learning_rate': 0.00016543647977288858, 'epoch': 0.69}
{'loss': 1.3143, 'grad_norm': 0.5755358934402466, 'learning_rate': 0.0001653655074520937, 'epoch': 0.69}
{'loss': 1.1585, 'grad_norm': 0.5640034079551697, 'learning_rate': 0.0001652945351312988, 'epoch': 0.7}
{'loss': 1.332, 'grad_norm': 0.576317310333252, 'learning_rate': 0.00016522356281050392, 'epoch': 0.7}
{'loss': 1.2555, 'grad_norm': 0.5770896077156067, 'learning_rate': 0.000165152590489709, 'epoch': 0.7}
{'loss': 1.3109, 'grad_norm': 0.576921284198761, 'learning_rate': 0.00016508161816891412, 'epoch': 0.7}
{'loss': 1.2497, 'grad_norm': 0.5501707792282104, 'learning_rate': 0.00016501064584811926, 'epoch': 0.7}
{'loss': 1.2341, 'grad_norm': 0.5693079829216003, 'learning_rate': 0.00016493967352732437, 'epoch': 0.7}
{'loss': 1.1374, 'grad_norm': 0.5721957087516785, 'learning_rate': 0.00016486870120652945, 'epoch': 0.7}
{'loss': 1.1855, 'grad_norm': 0.5555086135864258, 'learning_rate': 0.00016479772888573457, 'epoch': 0.71}
{'loss': 1.1561, 'grad_norm': 0.5749430060386658, 'learning_rate': 0.00016472675656493968, 'epoch': 0.71}
{'loss': 1.2336, 'grad_norm': 0.5816613435745239, 'learning_rate': 0.0001646557842441448, 'epoch': 0.71}
{'loss': 1.2006, 'grad_norm': 0.5536159873008728, 'learning_rate': 0.00016458481192334988, 'epoch': 0.71}
{'loss': 1.2464, 'grad_norm': 0.5615043044090271, 'learning_rate': 0.00016451383960255502, 'epoch': 0.71}
{'loss': 1.0993, 'grad_norm': 0.5301942825317383, 'learning_rate': 0.00016444286728176013, 'epoch': 0.71}
{'loss': 1.2876, 'grad_norm': 0.5370047092437744, 'learning_rate': 0.00016437189496096524, 'epoch': 0.71}
{'loss': 1.2099, 'grad_norm': 0.549637496471405, 'learning_rate': 0.00016430092264017033, 'epoch': 0.72}
{'loss': 1.2473, 'grad_norm': 0.5674926042556763, 'learning_rate': 0.00016422995031937544, 'epoch': 0.72}
{'loss': 1.1994, 'grad_norm': 0.5429442524909973, 'learning_rate': 0.00016415897799858055, 'epoch': 0.72}
{'loss': 1.1834, 'grad_norm': 0.5792283415794373, 'learning_rate': 0.00016408800567778567, 'epoch': 0.72}
{'loss': 1.1922, 'grad_norm': 0.5722516179084778, 'learning_rate': 0.00016401703335699078, 'epoch': 0.72}
{'loss': 1.1813, 'grad_norm': 0.6014196276664734, 'learning_rate': 0.0001639460610361959, 'epoch': 0.72}
{'loss': 1.1248, 'grad_norm': 0.5406440496444702, 'learning_rate': 0.000163875088715401, 'epoch': 0.72}
{'loss': 1.2143, 'grad_norm': 0.5606802701950073, 'learning_rate': 0.00016380411639460612, 'epoch': 0.73}
{'loss': 1.2202, 'grad_norm': 0.5731990933418274, 'learning_rate': 0.00016373314407381123, 'epoch': 0.73}
{'loss': 1.2338, 'grad_norm': 0.5451279282569885, 'learning_rate': 0.00016366217175301632, 'epoch': 0.73}
{'loss': 1.2574, 'grad_norm': 0.5566918849945068, 'learning_rate': 0.00016359119943222143, 'epoch': 0.73}
{'loss': 1.2868, 'grad_norm': 0.5759538412094116, 'learning_rate': 0.00016352022711142657, 'epoch': 0.73}
{'loss': 1.1986, 'grad_norm': 0.5528054237365723, 'learning_rate': 0.00016344925479063165, 'epoch': 0.73}
{'loss': 1.2458, 'grad_norm': 0.5640310645103455, 'learning_rate': 0.00016337828246983677, 'epoch': 0.73}
{'loss': 1.1772, 'grad_norm': 0.5853886604309082, 'learning_rate': 0.00016330731014904188, 'epoch': 0.74}
{'loss': 1.1771, 'grad_norm': 0.5519319176673889, 'learning_rate': 0.000163236337828247, 'epoch': 0.74}
{'loss': 1.1939, 'grad_norm': 0.571728527545929, 'learning_rate': 0.0001631653655074521, 'epoch': 0.74}
{'loss': 1.1395, 'grad_norm': 0.5816935896873474, 'learning_rate': 0.0001630943931866572, 'epoch': 0.74}
{'loss': 1.2277, 'grad_norm': 0.5645069479942322, 'learning_rate': 0.00016302342086586233, 'epoch': 0.74}
{'loss': 1.2194, 'grad_norm': 0.5603705048561096, 'learning_rate': 0.00016295244854506744, 'epoch': 0.74}
{'loss': 1.166, 'grad_norm': 0.5555822253227234, 'learning_rate': 0.00016288147622427256, 'epoch': 0.74}
{'loss': 1.2747, 'grad_norm': 0.5700538158416748, 'learning_rate': 0.00016281050390347764, 'epoch': 0.75}
{'loss': 1.1742, 'grad_norm': 0.5572327375411987, 'learning_rate': 0.00016273953158268275, 'epoch': 0.75}
{'loss': 1.2637, 'grad_norm': 0.5874422192573547, 'learning_rate': 0.00016266855926188787, 'epoch': 0.75}
{'loss': 1.2082, 'grad_norm': 0.61215740442276, 'learning_rate': 0.00016259758694109298, 'epoch': 0.75}
{'loss': 1.2397, 'grad_norm': 0.5912395119667053, 'learning_rate': 0.0001625266146202981, 'epoch': 0.75}
{'loss': 1.2337, 'grad_norm': 0.5844393968582153, 'learning_rate': 0.0001624556422995032, 'epoch': 0.75}
{'loss': 1.1741, 'grad_norm': 0.5393280982971191, 'learning_rate': 0.00016238466997870832, 'epoch': 0.75}
{'loss': 1.1932, 'grad_norm': 0.5622760653495789, 'learning_rate': 0.00016231369765791343, 'epoch': 0.76}
{'loss': 1.1992, 'grad_norm': 0.5254821181297302, 'learning_rate': 0.00016224272533711852, 'epoch': 0.76}
{'loss': 1.2038, 'grad_norm': 0.5416676998138428, 'learning_rate': 0.00016217175301632363, 'epoch': 0.76}
{'loss': 1.2346, 'grad_norm': 0.5292723178863525, 'learning_rate': 0.00016210078069552874, 'epoch': 0.76}
{'loss': 1.1923, 'grad_norm': 0.5630815029144287, 'learning_rate': 0.00016202980837473388, 'epoch': 0.76}
{'loss': 1.2701, 'grad_norm': 0.5653424263000488, 'learning_rate': 0.00016195883605393897, 'epoch': 0.76}
{'loss': 1.2556, 'grad_norm': 0.5717771053314209, 'learning_rate': 0.00016188786373314408, 'epoch': 0.76}
{'loss': 1.2069, 'grad_norm': 0.5919432640075684, 'learning_rate': 0.0001618168914123492, 'epoch': 0.77}
{'loss': 1.24, 'grad_norm': 0.5614644885063171, 'learning_rate': 0.0001617459190915543, 'epoch': 0.77}
{'loss': 1.1578, 'grad_norm': 0.5731059908866882, 'learning_rate': 0.00016167494677075942, 'epoch': 0.77}
{'loss': 1.1595, 'grad_norm': 0.5611764192581177, 'learning_rate': 0.0001616039744499645, 'epoch': 0.77}
{'loss': 1.1857, 'grad_norm': 0.5955880880355835, 'learning_rate': 0.00016153300212916964, 'epoch': 0.77}
{'loss': 1.1648, 'grad_norm': 0.5684686303138733, 'learning_rate': 0.00016146202980837476, 'epoch': 0.77}
{'loss': 1.2056, 'grad_norm': 0.5427114367485046, 'learning_rate': 0.00016139105748757987, 'epoch': 0.77}
{'loss': 1.1554, 'grad_norm': 0.5569632053375244, 'learning_rate': 0.00016132008516678495, 'epoch': 0.77}
{'loss': 1.1602, 'grad_norm': 0.5450757145881653, 'learning_rate': 0.00016124911284599007, 'epoch': 0.78}
{'loss': 1.1994, 'grad_norm': 0.5493456125259399, 'learning_rate': 0.00016117814052519518, 'epoch': 0.78}
{'loss': 1.2192, 'grad_norm': 0.5915331244468689, 'learning_rate': 0.0001611071682044003, 'epoch': 0.78}
{'loss': 1.1858, 'grad_norm': 0.5696746110916138, 'learning_rate': 0.0001610361958836054, 'epoch': 0.78}
{'loss': 1.2077, 'grad_norm': 0.5555996894836426, 'learning_rate': 0.00016096522356281052, 'epoch': 0.78}
{'loss': 1.2805, 'grad_norm': 0.5695299506187439, 'learning_rate': 0.00016089425124201563, 'epoch': 0.78}
{'loss': 1.1841, 'grad_norm': 0.5820121169090271, 'learning_rate': 0.00016082327892122074, 'epoch': 0.78}
{'loss': 1.2728, 'grad_norm': 0.5951303243637085, 'learning_rate': 0.00016075230660042583, 'epoch': 0.79}
{'loss': 1.2861, 'grad_norm': 0.5539563298225403, 'learning_rate': 0.00016068133427963094, 'epoch': 0.79}
{'loss': 1.1379, 'grad_norm': 0.5624521970748901, 'learning_rate': 0.00016061036195883605, 'epoch': 0.79}
{'loss': 1.2268, 'grad_norm': 0.5960082411766052, 'learning_rate': 0.0001605393896380412, 'epoch': 0.79}
{'loss': 1.1165, 'grad_norm': 0.5910595059394836, 'learning_rate': 0.00016046841731724628, 'epoch': 0.79}
{'loss': 1.2154, 'grad_norm': 0.6063516139984131, 'learning_rate': 0.0001603974449964514, 'epoch': 0.79}
{'loss': 1.2419, 'grad_norm': 0.5970266461372375, 'learning_rate': 0.0001603264726756565, 'epoch': 0.79}
{'loss': 1.1821, 'grad_norm': 0.5765990018844604, 'learning_rate': 0.00016025550035486162, 'epoch': 0.8}
{'loss': 1.206, 'grad_norm': 0.556180477142334, 'learning_rate': 0.0001601845280340667, 'epoch': 0.8}
{'loss': 1.2757, 'grad_norm': 0.5440099835395813, 'learning_rate': 0.00016011355571327182, 'epoch': 0.8}
{'loss': 1.1814, 'grad_norm': 0.5394881963729858, 'learning_rate': 0.00016004258339247696, 'epoch': 0.8}
{'loss': 1.1821, 'grad_norm': 0.5824431777000427, 'learning_rate': 0.00015997161107168207, 'epoch': 0.8}
{'loss': 1.2679, 'grad_norm': 0.6307337880134583, 'learning_rate': 0.00015990063875088715, 'epoch': 0.8}
{'loss': 1.2582, 'grad_norm': 0.5689281225204468, 'learning_rate': 0.00015982966643009227, 'epoch': 0.8}
{'loss': 1.2367, 'grad_norm': 0.5547791123390198, 'learning_rate': 0.00015975869410929738, 'epoch': 0.81}
{'loss': 1.1979, 'grad_norm': 0.6274536848068237, 'learning_rate': 0.0001596877217885025, 'epoch': 0.81}
{'loss': 1.2517, 'grad_norm': 0.5949268341064453, 'learning_rate': 0.0001596167494677076, 'epoch': 0.81}
{'loss': 1.2743, 'grad_norm': 0.5719754099845886, 'learning_rate': 0.00015954577714691272, 'epoch': 0.81}
{'loss': 1.1369, 'grad_norm': 0.5814628601074219, 'learning_rate': 0.00015947480482611783, 'epoch': 0.81}
{'loss': 1.1537, 'grad_norm': 0.5738956928253174, 'learning_rate': 0.00015940383250532294, 'epoch': 0.81}
{'loss': 1.139, 'grad_norm': 0.6162692904472351, 'learning_rate': 0.00015933286018452806, 'epoch': 0.81}
{'loss': 1.2606, 'grad_norm': 0.5667981505393982, 'learning_rate': 0.00015926188786373314, 'epoch': 0.82}
{'loss': 1.2971, 'grad_norm': 0.6261587142944336, 'learning_rate': 0.00015919091554293825, 'epoch': 0.82}
{'loss': 1.248, 'grad_norm': 0.5734363794326782, 'learning_rate': 0.00015911994322214337, 'epoch': 0.82}
{'loss': 1.1698, 'grad_norm': 0.5452428460121155, 'learning_rate': 0.00015904897090134848, 'epoch': 0.82}
{'loss': 1.2266, 'grad_norm': 0.5635668635368347, 'learning_rate': 0.0001589779985805536, 'epoch': 0.82}
{'loss': 1.1104, 'grad_norm': 0.5433382987976074, 'learning_rate': 0.0001589070262597587, 'epoch': 0.82}
{'loss': 1.2375, 'grad_norm': 0.5507457256317139, 'learning_rate': 0.00015883605393896382, 'epoch': 0.82}
{'loss': 1.1949, 'grad_norm': 0.5394136309623718, 'learning_rate': 0.00015876508161816893, 'epoch': 0.83}
{'loss': 1.1563, 'grad_norm': 0.5387130975723267, 'learning_rate': 0.00015869410929737402, 'epoch': 0.83}
{'loss': 1.2099, 'grad_norm': 0.5782540440559387, 'learning_rate': 0.00015862313697657913, 'epoch': 0.83}
{'loss': 1.1736, 'grad_norm': 0.5795274972915649, 'learning_rate': 0.00015855216465578424, 'epoch': 0.83}
{'loss': 1.1577, 'grad_norm': 0.5905880331993103, 'learning_rate': 0.00015848119233498938, 'epoch': 0.83}
{'loss': 1.1655, 'grad_norm': 0.6062709093093872, 'learning_rate': 0.00015841022001419447, 'epoch': 0.83}
{'loss': 1.1556, 'grad_norm': 0.6285403370857239, 'learning_rate': 0.00015833924769339958, 'epoch': 0.83}
{'loss': 1.2227, 'grad_norm': 0.5971753001213074, 'learning_rate': 0.0001582682753726047, 'epoch': 0.84}
{'loss': 1.2093, 'grad_norm': 0.5791364312171936, 'learning_rate': 0.0001581973030518098, 'epoch': 0.84}
{'loss': 1.2346, 'grad_norm': 0.5568805932998657, 'learning_rate': 0.0001581263307310149, 'epoch': 0.84}
{'loss': 1.1697, 'grad_norm': 0.5391885042190552, 'learning_rate': 0.00015805535841022, 'epoch': 0.84}
{'loss': 1.2303, 'grad_norm': 0.567952036857605, 'learning_rate': 0.00015798438608942514, 'epoch': 0.84}
{'loss': 1.1986, 'grad_norm': 0.5382447242736816, 'learning_rate': 0.00015791341376863026, 'epoch': 0.84}
{'loss': 1.1619, 'grad_norm': 0.5621328949928284, 'learning_rate': 0.00015784244144783534, 'epoch': 0.84}
{'loss': 1.1331, 'grad_norm': 0.6134306788444519, 'learning_rate': 0.00015777146912704046, 'epoch': 0.85}
{'loss': 1.1858, 'grad_norm': 0.57140052318573, 'learning_rate': 0.00015770049680624557, 'epoch': 0.85}
{'loss': 1.2289, 'grad_norm': 0.5893669128417969, 'learning_rate': 0.00015762952448545068, 'epoch': 0.85}
{'loss': 1.2426, 'grad_norm': 0.5760409832000732, 'learning_rate': 0.0001575585521646558, 'epoch': 0.85}
{'loss': 1.195, 'grad_norm': 0.591411828994751, 'learning_rate': 0.0001574875798438609, 'epoch': 0.85}
{'loss': 1.1627, 'grad_norm': 0.5461949706077576, 'learning_rate': 0.00015741660752306602, 'epoch': 0.85}
{'loss': 1.1048, 'grad_norm': 0.5686529874801636, 'learning_rate': 0.00015734563520227113, 'epoch': 0.85}
{'loss': 1.2594, 'grad_norm': 0.5683251023292542, 'learning_rate': 0.00015727466288147624, 'epoch': 0.86}
{'loss': 1.151, 'grad_norm': 0.5748125314712524, 'learning_rate': 0.00015720369056068133, 'epoch': 0.86}
{'loss': 1.2148, 'grad_norm': 0.5953657031059265, 'learning_rate': 0.00015713271823988644, 'epoch': 0.86}
{'loss': 1.2249, 'grad_norm': 0.5915418863296509, 'learning_rate': 0.00015706174591909156, 'epoch': 0.86}
{'loss': 1.18, 'grad_norm': 0.5777379274368286, 'learning_rate': 0.00015699077359829667, 'epoch': 0.86}
{'loss': 1.2306, 'grad_norm': 0.592585563659668, 'learning_rate': 0.00015691980127750178, 'epoch': 0.86}
{'loss': 1.1789, 'grad_norm': 0.5442766547203064, 'learning_rate': 0.0001568488289567069, 'epoch': 0.86}
{'loss': 1.2501, 'grad_norm': 0.5644369721412659, 'learning_rate': 0.000156777856635912, 'epoch': 0.87}
{'loss': 1.2893, 'grad_norm': 0.55912846326828, 'learning_rate': 0.00015670688431511712, 'epoch': 0.87}
{'loss': 1.1141, 'grad_norm': 0.5613831877708435, 'learning_rate': 0.0001566359119943222, 'epoch': 0.87}
{'loss': 1.2149, 'grad_norm': 0.5890555381774902, 'learning_rate': 0.00015656493967352732, 'epoch': 0.87}
{'loss': 1.2001, 'grad_norm': 0.5675429105758667, 'learning_rate': 0.00015649396735273246, 'epoch': 0.87}
{'loss': 1.2019, 'grad_norm': 0.5950176119804382, 'learning_rate': 0.00015642299503193757, 'epoch': 0.87}
{'loss': 1.1673, 'grad_norm': 0.5831938982009888, 'learning_rate': 0.00015635202271114266, 'epoch': 0.87}
{'loss': 1.2013, 'grad_norm': 0.5806068181991577, 'learning_rate': 0.00015628105039034777, 'epoch': 0.88}
{'loss': 1.1557, 'grad_norm': 0.5464046001434326, 'learning_rate': 0.00015621007806955288, 'epoch': 0.88}
{'loss': 1.2024, 'grad_norm': 0.6087239980697632, 'learning_rate': 0.000156139105748758, 'epoch': 0.88}
{'loss': 1.1968, 'grad_norm': 0.544928252696991, 'learning_rate': 0.00015606813342796308, 'epoch': 0.88}
{'loss': 1.3009, 'grad_norm': 0.5821595788002014, 'learning_rate': 0.00015599716110716822, 'epoch': 0.88}
{'loss': 1.1127, 'grad_norm': 0.5546013116836548, 'learning_rate': 0.00015592618878637333, 'epoch': 0.88}
{'loss': 1.1543, 'grad_norm': 0.5370335578918457, 'learning_rate': 0.00015585521646557844, 'epoch': 0.88}
{'loss': 1.2239, 'grad_norm': 0.5727035999298096, 'learning_rate': 0.00015578424414478353, 'epoch': 0.89}
{'loss': 1.2741, 'grad_norm': 0.5680972933769226, 'learning_rate': 0.00015571327182398864, 'epoch': 0.89}
{'loss': 1.2175, 'grad_norm': 0.5887457728385925, 'learning_rate': 0.00015564229950319376, 'epoch': 0.89}
{'loss': 1.199, 'grad_norm': 0.5596421957015991, 'learning_rate': 0.00015557132718239887, 'epoch': 0.89}
{'loss': 1.125, 'grad_norm': 0.5555490851402283, 'learning_rate': 0.00015550035486160398, 'epoch': 0.89}
{'loss': 1.2344, 'grad_norm': 0.5999779105186462, 'learning_rate': 0.0001554293825408091, 'epoch': 0.89}
{'loss': 1.1822, 'grad_norm': 0.6120169162750244, 'learning_rate': 0.0001553584102200142, 'epoch': 0.89}
{'loss': 1.2004, 'grad_norm': 0.5653102993965149, 'learning_rate': 0.00015528743789921932, 'epoch': 0.9}
{'loss': 1.1797, 'grad_norm': 0.5853379964828491, 'learning_rate': 0.00015521646557842443, 'epoch': 0.9}
{'loss': 1.1991, 'grad_norm': 0.563293993473053, 'learning_rate': 0.00015514549325762952, 'epoch': 0.9}
{'loss': 1.1843, 'grad_norm': 0.5557974576950073, 'learning_rate': 0.00015507452093683463, 'epoch': 0.9}
{'loss': 1.1827, 'grad_norm': 0.5982331037521362, 'learning_rate': 0.00015500354861603977, 'epoch': 0.9}
{'loss': 1.1338, 'grad_norm': 0.5909957885742188, 'learning_rate': 0.00015493257629524486, 'epoch': 0.9}
{'loss': 1.2313, 'grad_norm': 0.5773521661758423, 'learning_rate': 0.00015486160397444997, 'epoch': 0.9}
{'loss': 1.144, 'grad_norm': 0.5929623246192932, 'learning_rate': 0.00015479063165365508, 'epoch': 0.91}
{'loss': 1.1656, 'grad_norm': 0.5677060484886169, 'learning_rate': 0.0001547196593328602, 'epoch': 0.91}
{'loss': 1.1576, 'grad_norm': 0.552845299243927, 'learning_rate': 0.0001546486870120653, 'epoch': 0.91}
{'loss': 1.1562, 'grad_norm': 0.5725761651992798, 'learning_rate': 0.0001545777146912704, 'epoch': 0.91}
{'loss': 1.1172, 'grad_norm': 0.5661845803260803, 'learning_rate': 0.00015450674237047553, 'epoch': 0.91}
{'loss': 1.2199, 'grad_norm': 0.6051177382469177, 'learning_rate': 0.00015443577004968064, 'epoch': 0.91}
{'loss': 1.2077, 'grad_norm': 0.575823187828064, 'learning_rate': 0.00015436479772888576, 'epoch': 0.91}
{'loss': 1.204, 'grad_norm': 0.5754451751708984, 'learning_rate': 0.00015429382540809084, 'epoch': 0.92}
{'loss': 1.2517, 'grad_norm': 0.5662161111831665, 'learning_rate': 0.00015422285308729596, 'epoch': 0.92}
{'loss': 1.2593, 'grad_norm': 0.62320476770401, 'learning_rate': 0.00015415188076650107, 'epoch': 0.92}
{'loss': 1.1732, 'grad_norm': 0.5987563729286194, 'learning_rate': 0.00015408090844570618, 'epoch': 0.92}
{'loss': 1.2089, 'grad_norm': 0.5595415234565735, 'learning_rate': 0.0001540099361249113, 'epoch': 0.92}
{'loss': 1.143, 'grad_norm': 0.5797716379165649, 'learning_rate': 0.0001539389638041164, 'epoch': 0.92}
{'loss': 1.131, 'grad_norm': 0.5579701662063599, 'learning_rate': 0.00015386799148332152, 'epoch': 0.92}
{'loss': 1.1589, 'grad_norm': 0.6035544276237488, 'learning_rate': 0.00015379701916252663, 'epoch': 0.93}
{'loss': 1.2097, 'grad_norm': 0.6274803876876831, 'learning_rate': 0.00015372604684173172, 'epoch': 0.93}
{'loss': 1.112, 'grad_norm': 0.5816579461097717, 'learning_rate': 0.00015365507452093683, 'epoch': 0.93}
{'loss': 1.1616, 'grad_norm': 0.5723366737365723, 'learning_rate': 0.00015358410220014194, 'epoch': 0.93}
{'loss': 1.1869, 'grad_norm': 0.5701184272766113, 'learning_rate': 0.00015351312987934708, 'epoch': 0.93}
{'loss': 1.1766, 'grad_norm': 0.5675951838493347, 'learning_rate': 0.00015344215755855217, 'epoch': 0.93}
{'loss': 1.1863, 'grad_norm': 0.5601312518119812, 'learning_rate': 0.00015337118523775728, 'epoch': 0.93}
{'loss': 1.2104, 'grad_norm': 0.5662368535995483, 'learning_rate': 0.0001533002129169624, 'epoch': 0.94}
{'loss': 1.172, 'grad_norm': 0.5629364252090454, 'learning_rate': 0.0001532292405961675, 'epoch': 0.94}
{'loss': 1.1191, 'grad_norm': 0.5831137895584106, 'learning_rate': 0.00015315826827537262, 'epoch': 0.94}
{'loss': 1.2139, 'grad_norm': 0.5520037412643433, 'learning_rate': 0.0001530872959545777, 'epoch': 0.94}
{'loss': 1.2279, 'grad_norm': 0.5635483264923096, 'learning_rate': 0.00015301632363378282, 'epoch': 0.94}
{'loss': 1.3509, 'grad_norm': 0.635055422782898, 'learning_rate': 0.00015294535131298796, 'epoch': 0.94}
{'loss': 1.1376, 'grad_norm': 0.5712576508522034, 'learning_rate': 0.00015287437899219304, 'epoch': 0.94}
{'loss': 1.1995, 'grad_norm': 0.6059345602989197, 'learning_rate': 0.00015280340667139816, 'epoch': 0.94}
{'loss': 1.2018, 'grad_norm': 0.5608190298080444, 'learning_rate': 0.00015273243435060327, 'epoch': 0.95}
{'loss': 1.2649, 'grad_norm': 0.583979606628418, 'learning_rate': 0.00015266146202980838, 'epoch': 0.95}
{'loss': 1.2384, 'grad_norm': 0.5718328356742859, 'learning_rate': 0.0001525904897090135, 'epoch': 0.95}
{'loss': 1.2453, 'grad_norm': 0.5428913235664368, 'learning_rate': 0.00015251951738821858, 'epoch': 0.95}
{'loss': 1.191, 'grad_norm': 0.5979950428009033, 'learning_rate': 0.00015244854506742372, 'epoch': 0.95}
{'loss': 1.2098, 'grad_norm': 0.5848691463470459, 'learning_rate': 0.00015237757274662883, 'epoch': 0.95}
{'loss': 1.2174, 'grad_norm': 0.5947878360748291, 'learning_rate': 0.00015230660042583395, 'epoch': 0.95}
{'loss': 1.1701, 'grad_norm': 0.5705249309539795, 'learning_rate': 0.00015223562810503903, 'epoch': 0.96}
{'loss': 1.1468, 'grad_norm': 0.5978186726570129, 'learning_rate': 0.00015216465578424414, 'epoch': 0.96}
{'loss': 1.1998, 'grad_norm': 0.5883394479751587, 'learning_rate': 0.00015209368346344926, 'epoch': 0.96}
{'loss': 1.1576, 'grad_norm': 0.551814079284668, 'learning_rate': 0.00015202271114265437, 'epoch': 0.96}
{'loss': 1.2328, 'grad_norm': 0.5914448499679565, 'learning_rate': 0.00015195173882185948, 'epoch': 0.96}
{'loss': 1.203, 'grad_norm': 0.6165048480033875, 'learning_rate': 0.0001518807665010646, 'epoch': 0.96}
{'loss': 1.1468, 'grad_norm': 0.5738925933837891, 'learning_rate': 0.0001518097941802697, 'epoch': 0.96}
{'loss': 1.165, 'grad_norm': 0.5782356262207031, 'learning_rate': 0.00015173882185947482, 'epoch': 0.97}
{'loss': 1.2598, 'grad_norm': 0.6173332333564758, 'learning_rate': 0.0001516678495386799, 'epoch': 0.97}
{'loss': 1.1117, 'grad_norm': 0.5931529998779297, 'learning_rate': 0.00015159687721788502, 'epoch': 0.97}
{'loss': 1.2371, 'grad_norm': 0.5708393454551697, 'learning_rate': 0.00015152590489709013, 'epoch': 0.97}
{'loss': 1.1984, 'grad_norm': 0.5764403939247131, 'learning_rate': 0.00015145493257629527, 'epoch': 0.97}
{'loss': 1.1347, 'grad_norm': 0.5749918818473816, 'learning_rate': 0.00015138396025550036, 'epoch': 0.97}
{'loss': 1.2307, 'grad_norm': 0.5802225470542908, 'learning_rate': 0.00015131298793470547, 'epoch': 0.97}
{'loss': 1.1978, 'grad_norm': 0.5560474991798401, 'learning_rate': 0.00015124201561391058, 'epoch': 0.98}
{'loss': 1.2, 'grad_norm': 0.5951694250106812, 'learning_rate': 0.0001511710432931157, 'epoch': 0.98}
{'loss': 1.154, 'grad_norm': 0.5568058490753174, 'learning_rate': 0.0001511000709723208, 'epoch': 0.98}
{'loss': 1.1111, 'grad_norm': 0.5962051153182983, 'learning_rate': 0.0001510290986515259, 'epoch': 0.98}
